method,kwargs,ϕ_test,h_test,rms_ϕ,rms_h,nit,t_run
RK4,"(set_h_bc = false, e_v_num = 0.0, dt = 0.001)","Array[[0.0, 157385.42851212234, 331200.3152046847, 520525.57756135875, 723435.0031267793, 937366.5823682749, 1.1595311987337533e6, 1.3872351845885294e6, 1.618081586085933e6, 1.8500631922505982e6, 2.0815784368197548e6, 2.3114014764416995e6, 2.5386305078431e6, 2.7626299874058072e6, 2.982975568976323e6, 3.1994058860903597e6, 3.411782468639309e6, 3.6200575612903675e6, 3.824248914723079e6, 4.0244203969996665e6, 4.220667292753527e6, 4.413105287067107e6, 4.601862294727636e6, 4.787072456809423e6, 4.968871769036566e6, 5.147394925085393e6, 5.322773053291951e6, 5.495132099847272e6, 5.664591668883321e6, 5.831264173167981e6, 5.995254181308431e6, 6.156657870763011e6, 6.315562512437404e6, 6.472045923606486e6, 6.626175832400608e6, 6.7780090998751195e6, 6.927590745194563e6, 7.074952716139631e6, 7.220112340604851e6, 7.363070386677382e6, 7.50380864334468e6, 7.642286930090106e6, 7.778439386132171e6, 7.9121699942898e6, 8.043346848372935e6, 8.17179599432314e6, 8.297291251202028e6, 8.419550257737461e6, 8.538202921584582e6, 8.652834182293026e6, 8.762784959539207e6, 8.867643361041473e6, 8.965666262214893e6, 9.057910961973531e6, 9.136646890029276e6, 9.213928296794115e6, 9.254860575504737e6, 9.32324856170643e6, 9.317549791640865e6, 9.38858683462e6, 9.376711548006197e6, 9.403472186838599e6], [0.0, 157531.97093727303, 331492.43347748456, 520956.82610610325, 723995.0517818424, 938043.0654469925, 1.160311331685006e6, 1.3881069102872915e6, 1.6190342274198676e6, 1.851087706266994e6, 2.082667399939732e6, 2.3125489163742014e6, 2.539831666720108e6, 2.7638810697940323e6, 2.9842735045629684e6, 3.200748120849681e6, 3.4131667886749706e6, 3.621481948369005e6, 3.825711430118623e6, 4.025919089479703e6, 4.222200126599411e6, 4.41467008647448e6, 4.603456701529657e6, 4.78869389906698e6, 4.970517438589027e6, 5.149061762626291e6, 5.324457739924818e6, 5.496831054393052e6, 5.666301050461131e6, 5.832979888766054e6, 5.9969718982098e6, 6.158373033799653e6, 6.317270366121923e6, 6.47374153923827e6, 6.627854140266181e6, 6.779664926663415e6, 6.929218856728309e6, 7.076547865486101e6, 7.2216693215694e6, 7.364584092612716e6, 7.505274131091179e6, 7.643699488812926e6, 7.779794610463113e6, 7.913463861724378e6, 8.044575798456323e6, 8.172957013930065e6, 8.298381948283918e6, 8.420568971339183e6, 8.53914871725966e6, 8.653707160188045e6, 8.76358562076358e6, 8.868374470662842e6, 8.966327698159527e6, 9.058511998720797e6, 9.137175077731011e6, 9.214415831138436e6, 9.25525602184603e6, 9.323660521285372e6, 9.317913179827632e6, 9.388962212197188e6, 9.37707128804242e6, 9.403831133995054e6], [0.0, 157531.3549193755, 331491.19488503545, 520955.0436319748, 723992.8613097963, 938040.6241500585, 1.1603087883972058e6, 1.3881043876647188e6, 1.6190318152482437e6, 1.8510854625036374e6, 2.082665355830569e6, 2.3125470829052483e6, 2.5398300407806835e6, 2.7638796393080843e6, 2.9842722523963745e6, 3.2007470275866115e6, 3.413165834469069e6, 3.621481114093271e6, 3.8257106980124684e6, 4.025918443451835e6, 4.222199552305341e6, 4.414669571253761e6, 4.60345623426111e6, 4.788693469980956e6, 4.970517039061102e6, 5.149061384967378e6, 5.3244573771760985e6, 5.496830700129586e6, 5.666300698605421e6, 5.832979533411023e6, 5.99697153344986e6, 6.158372653567838e6, 6.317269964031344e6, 6.47374110842606e6, 6.627853673238076e6, 6.779664415138702e6, 6.929218291484608e6, 7.076547236204835e6, 7.221668616684211e6, 7.364583299164222e6, 7.505273234594267e6, 7.643698473143859e6, 7.779793457781093e6, 7.913462552434607e6, 8.044574311265193e6, 8.172955325930177e6, 8.298380035409689e6, 8.420566808321822e6, 8.539146280156124e6, 8.653704422678031e6, 8.763582572456256e6, 8.868371076758496e6, 8.966324043959651e6, 9.058507954143973e6, 9.137171286564482e6, 9.214411498801747e6, 9.255253757213855e6, 9.32365617983496e6, 9.31791108871411e6, 9.3889576468092e6, 9.377067847135382e6, 9.403826972829184e6], [0.0, 157530.12288475555, 331488.7177045655, 520951.47869227495, 723988.4803789086, 938035.7415745092, 1.1603037018453076e6, 1.388099342448476e6, 1.6190269909383731e6, 1.8510809750136342e6, 2.0826612676509141e6, 2.312543416006612e6, 2.539826788940482e6, 2.763876778373229e6, 2.9842697480979194e6, 3.2007448410924147e6, 3.4131639260861264e6, 3.6214794455674607e6, 3.8257092338226205e6, 4.0259171514153956e6, 4.222198403733398e6, 4.414668540825627e6, 4.603455299734678e6, 4.788692611817112e6, 4.970516240011121e6, 5.149060629653254e6, 5.324456651680303e6, 5.496829991602339e6, 5.666299994891773e6, 5.83297882269687e6, 5.99697080392401e6, 6.158371893096481e6, 6.31726915984081e6, 6.4737402467905525e6, 6.627852739169198e6, 6.779663392075122e6, 6.929217160981696e6, 7.076545977625676e6, 7.221667206896387e6, 7.364581712249452e6, 7.505271441582862e6, 7.643696441789175e6, 7.779791152402487e6, 7.913459933843704e6, 8.044571336876364e6, 8.17295194993051e6, 8.2983762096703425e6, 8.42056248230811e6, 8.539141405984707e6, 8.65369894771261e6, 8.76357647591506e6, 8.868364289051313e6, 8.966316735658197e6, 9.058499865125934e6, 9.137163704190137e6, 9.21440283414786e6, 9.255249227381745e6, 9.323647497041866e6, 9.317906906441635e6, 9.38894851608265e6, 9.377060965281602e6, 9.40381865050583e6], [0.0, 157526.42679030183, 331481.2861986021, 520940.78394167306, 723975.3376918728, 938021.0939943984, 1.160288442379215e6, 1.3880842070309308e6, 1.6190125182757454e6, 1.851067512837201e6, 2.0826490034212265e6, 2.3125324156247284e6, 2.539817033728902e6, 2.763868195864782e6, 2.984262235479926e6, 3.200738281864556e6, 3.413158201167165e6, 3.621474440194146e6, 3.825704841431532e6, 4.0259132754596844e6, 4.222194958147708e6, 4.414665449648871e6, 4.603452496241875e6, 4.788690037392225e6, 4.970513842909198e6, 5.149058363741302e6, 5.324454475206661e6, 5.496827866018369e6, 5.666297883733231e6, 5.832976690521908e6, 5.996968615299483e6, 6.158369611621268e6, 6.317266747194313e6, 6.473737661795683e6, 6.627849936861292e6, 6.77966032277112e6, 6.929213769348961e6, 7.076542201755337e6, 7.221662977393723e6, 7.364576951363075e6, 7.505266062408408e6, 7.643690347592736e6, 7.779784236150048e6, 7.913452077980144e6, 8.044562413657257e6, 8.172941821932567e6, 8.298364732525292e6, 8.420549504434701e6, 8.539126783755442e6, 8.653682523252985e6, 8.76355818687874e6, 8.868343926741498e6, 8.966294811539922e6, 9.05847559915636e6, 9.137140956737245e6, 9.214376840342266e6, 9.255235633344391e6, 9.323621449524282e6, 9.317894359261481e6, 9.388921124298725e6, 9.377040319403013e6, 9.403793683603033e6], [0.0, 157520.266664268, 331468.9004735323, 520922.95958571933, 723953.4335656697, 937996.6818494558, 1.1602630105678798e6, 1.3880589821058086e6, 1.6189883980614974e6, 1.851045076855333e6, 2.082628564069625e6, 2.3125140827020253e6, 2.53980077607342e6, 2.763853892671621e6, 2.984249715375202e6, 3.2007273506681626e6, 3.413148660402988e6, 3.621466098587061e6, 3.8256975213760007e6, 4.0259068160466324e6, 4.222189215938459e6, 4.414660298046081e6, 4.603447824041818e6, 4.788685746905909e6, 4.970509847899128e6, 5.149054587322704e6, 5.324450847796404e6, 5.496824323371201e6, 5.666294365077317e6, 5.832973136789036e6, 5.996964967435624e6, 6.15836580895882e6, 6.31726272586667e6, 6.4737333531759195e6, 6.6278452660102425e6, 6.779655206886604e6, 6.929208116214163e6, 7.076535908194884e6, 7.221655927758264e6, 7.364569016078572e6, 7.505257096649751e6, 7.643680190157127e6, 7.779772708673647e6, 7.913438984571035e6, 8.044547541449529e6, 8.172924941938792e6, 8.298345604192692e6, 8.420527875203852e6, 8.539102414322115e6, 8.6536551506075e6, 8.763527707107093e6, 8.868309992261754e6, 8.966258273960799e6, 9.058435159486176e6, 9.137103043216972e6, 9.21433351785425e6, 9.255212961484889e6, 9.323578039865028e6, 9.317873446087407e6, 9.38887547264537e6, 9.377005908548838e6, 9.403752072323406e6], [0.0, 157470.9870718275, 331369.8199969385, 520780.3750206555, 723778.2164098707, 937801.4066808079, 1.16005958452871e6, 1.3878572173941715e6, 1.6187954764064658e6, 1.850865633049956e6, 2.0824650956605861e6, 2.31236746643676e6, 2.539670761196068e6, 2.7637395115601085e6, 2.984149596165157e6, 3.200639939337467e6, 3.4130723688103775e6, 3.6213993963953215e6, 3.8256389877486425e6, 4.025855163816874e6, 4.222143297763035e6, 4.414619101342886e6, 4.603410459386327e6, 4.788651432985219e6, 4.970477894995532e6, 5.14902438051808e6, 5.324421830560838e6, 5.496795981852607e6, 5.666266213187975e6, 5.832944702050834e6, 5.996935777470062e6, 6.158335378472841e6, 6.317230543977266e6, 6.473698870929257e6, 6.627807883981449e6, 6.779614262787895e6, 6.929162872501129e6, 7.076485539736962e6, 7.221599509741842e6, 7.364505512432095e6, 7.505185349468525e6, 7.643598910731485e6, 7.779680471268764e6, 7.913334223544626e6, 8.044428555734228e6, 8.172789901941557e6, 8.298192588226867e6, 8.420354866202649e6, 8.53890750121403e6, 8.653436234450199e6, 8.763283956436457e6, 8.868038637462093e6, 8.965966090568213e6, 9.058111804015307e6, 9.13679968579132e6, 9.21398696163434e6, 9.25503090721781e6, 9.32323089121526e6, 9.31770608686695e6, 9.388510319014532e6, 9.376730574440299e6, 9.403419192419259e6]]","Array[[0.03750002812498779, 0.0375000275552303, 0.03750002488661884, 0.03750002011067754, 0.037500013881887055, 0.03750000697599364, 0.037500000011701694, 0.03749999338066704, 0.03749998729793638, 0.03749998183486334, 0.037499976978644774, 0.03749997267076221, 0.03749996883479335, 0.03749996539270966, 0.037499962273181614, 0.03749995941490993, 0.03749995676717917, 0.037499954289036054, 0.037499951947921446, 0.03749994971820004, 0.037499947579798944, 0.03749994551703696, 0.0374999435176613, 0.03749994157207336, 0.03749993967271943, 0.03749993781361193, 0.03749993598995879, 0.03749993419787378, 0.0374999324341512, 0.037499930696086196, 0.0374999289813327, 0.03749992728778357, 0.03749992561347019, 0.03749992395646979, 0.03749992231481787, 0.03749992068641871, 0.037499919068947826, 0.037499917459741024, 0.03749991585566397, 0.03749991425295106, 0.03749991264700575, 0.03749991103214755, 0.03749990940128565, 0.03749990774549733, 0.03749990605347331, 0.03749990431078267, 0.037499902498887225, 0.037499900593801754, 0.03749989856423995, 0.03749989636898855, 0.03749989395305936, 0.03749989124171101, 0.037499888130541316, 0.03749988446739907, 0.0374998800195052, 0.037499874423552876, 0.0374998671647315, 0.03749985786543321, 0.03749984599797973, 0.03749983222179029, 0.03749981491433878, 0.03749979258883845], [0.03750014062479893, 0.03750013822975832, 0.03750012742340846, 0.037500108753817006, 0.03750008548512796, 0.03750006089325133, 0.037500037345888707, 0.03750001619900912, 0.037499998029913106, 0.03749998288651764, 0.037499970524233824, 0.037499960566079044, 0.03749995260368573, 0.03749994625206905, 0.03749994117434999, 0.03749993708889046, 0.03749993376716823, 0.03749993102751864, 0.037499928727582905, 0.03749992675694787, 0.03749992503060561, 0.037499923483476104, 0.037499922065889195, 0.037499920740051616, 0.03749991947718835, 0.03749991825533448, 0.0374999170576274, 0.03749991587093664, 0.03749991468480188, 0.037499913490577304, 0.037499912280743807, 0.0374999110483167, 0.03749990978633558, 0.03749990848738401, 0.03749990714312715, 0.03749990574382332, 0.037499904277797494, 0.03749990273083635, 0.03749990108547001, 0.03749989932011581, 0.03749989740801499, 0.03749989531590896, 0.03749989300235868, 0.03749989041560616, 0.037499887490803886, 0.03749988414639772, 0.037499880279350875, 0.037499875758730344, 0.037499870416964065, 0.03749986403755478, 0.03749985633710596, 0.03749984693716473, 0.03749983531594579, 0.03749982071752547, 0.03749980198132711, 0.037499777313476784, 0.03749974431565259, 0.037499702215720424, 0.03749964925673498, 0.03749959073289564, 0.03749951972327489, 0.037499429926710216], [0.037500281249246634, 0.03750027657270082, 0.03750025559469835, 0.03750021955907968, 0.03750017499198795, 0.037500128294380757, 0.0375000840200447, 0.03750004473021111, 0.03750001145491078, 0.03749998421271771, 0.03749996246929274, 0.03749994544957329, 0.03749993233027522, 0.03749992234273307, 0.03749991481815167, 0.03749990919948249, 0.03749990503596248, 0.03749990197004734, 0.03749989972213977, 0.037499898075858615, 0.037499896865036776, 0.03749989596283409, 0.037499895272839465, 0.03749989472198845, 0.03749989425498292, 0.03749989382990047, 0.03749989341477918, 0.037499892984930526, 0.03749989252082392, 0.0374998920063895, 0.0374998914276361, 0.03749989077148961, 0.03749989002474738, 0.03749988917310299, 0.03749988820028605, 0.037499887086985595, 0.037499885809838054, 0.0374998843401958, 0.0374998826426713, 0.037499880673413526, 0.03749987837796538, 0.0374998756885972, 0.03749987252094181, 0.037499868769701225, 0.03749986430311118, 0.0374998589557217, 0.037499852518878884, 0.037499844727977495, 0.03749983524509565, 0.03749982363464216, 0.037499809327724586, 0.037499791566266524, 0.037499769306772096, 0.037499741038633745, 0.037499704441574154, 0.03749965593359634, 0.03749959076214016, 0.03749950766203839, 0.03749940333978257, 0.03749928888255706, 0.037499150747042916, 0.03749897661444278], [0.037500562497087046, 0.03750055325748609, 0.03750051193595879, 0.037500441167916676, 0.03750035400362602, 0.037500263094259974, 0.03750017736583664, 0.03750010179011531, 0.037500038302557014, 0.037499986863006166, 0.03749994635758132, 0.03749991521502664, 0.03749989178220237, 0.03749987452306867, 0.03749986210498976, 0.03749985342009659, 0.037499847573143605, 0.03749984385483249, 0.03749984171108866, 0.037499840713599394, 0.037499840533899105, 0.03749984092159437, 0.03749984168680713, 0.037499842685952224, 0.03749984381068045, 0.03749984497914328, 0.03749984612919194, 0.03749984721301965, 0.0374998481929577, 0.037499849038087604, 0.037499849721482, 0.03749985021785973, 0.03749985050155164, 0.037499850544496977, 0.03749985031450934, 0.037499849773165186, 0.03749984887371989, 0.03749984755864714, 0.03749984575673063, 0.037499843379580074, 0.03749984031733884, 0.03749983643333563, 0.037499831557343835, 0.03749982547698599, 0.03749981792666197, 0.03749980857312923, 0.037499796996498205, 0.03749978266481843, 0.03749976489946939, 0.03749974282667449, 0.03749971530655628, 0.03749968082180636, 0.03749963728554385, 0.037499581677877966, 0.03749950935931883, 0.037499413171951254, 0.037499283655029185, 0.03749911855607718, 0.03749891150943132, 0.03749868518756342, 0.037498412803694606, 0.037498070005195665], [0.03750140623217075, 0.037501383303044, 0.03750128094918543, 0.03750110598091811, 0.03750089102188713, 0.03750066747486292, 0.03750045738305085, 0.0375002729498295, 0.03750011882670374, 0.037499994796978145, 0.03749989800781137, 0.0374998244991042, 0.03749977012796923, 0.0374997310561341, 0.03749970395938924, 0.03749968607738513, 0.03749967518143847, 0.037499669507006575, 0.0374996676766108, 0.03749966862617334, 0.03749967154030787, 0.03749967579813393, 0.03749968092925334, 0.0374996865785788, 0.03749969247862159, 0.03749969842777307, 0.0374997042733194, 0.03749970989812472, 0.03749971521009725, 0.03749972013377715, 0.037499724603420735, 0.037499728557157344, 0.03749973193186632, 0.03749973465830037, 0.037499736656451406, 0.03749973783056514, 0.03749973806375672, 0.037499737211862345, 0.037499735096162834, 0.037499731494643265, 0.037499726131238684, 0.03749971866244395, 0.037499708660440896, 0.03749969559160093, 0.03749967878880781, 0.037499657415428586, 0.03749963041786116, 0.03749959646211424, 0.03749955384747565, 0.03749950038563382, 0.03749943322380832, 0.037499348567117625, 0.03749924119881399, 0.03749910357183291, 0.03749892409055962, 0.037498684871940746, 0.03749836233299177, 0.0374979512494151, 0.03749743604680799, 0.03749687414804942, 0.03749619904657428, 0.037495350299754496], [0.037502812429186023, 0.037502766682980256, 0.03750256260271526, 0.03750221395755627, 0.03750178599681175, 0.037501341379085736, 0.037500924011204105, 0.037500558149360784, 0.03750025297097599, 0.037500007963956174, 0.03749981737607904, 0.03749967326496225, 0.037499567337535226, 0.03749949191810891, 0.037499440363004975, 0.03749940715768708, 0.0374993878510995, 0.03749937892002738, 0.037499377614740995, 0.037499381811643466, 0.03749938988392458, 0.03749940059325702, 0.03749941300182807, 0.03749942640208387, 0.03749944026136055, 0.037499454178485256, 0.037499467849841296, 0.037499481042749534, 0.03749949357444575, 0.03749950529523506, 0.037499516074685636, 0.03749952578996108, 0.03749953431551175, 0.03749954151337239, 0.03749954722390979, 0.03749955125576284, 0.037499553375128086, 0.037499553293420265, 0.0374995506527275, 0.037499545008293424, 0.037499535807006115, 0.037499522360600106, 0.037499503811902764, 0.03749947909182809, 0.03749944686402787, 0.03749940545285268, 0.037499352748484246, 0.03749928608018593, 0.037499202043773855, 0.03749909626011273, 0.0374989630217583, 0.03749879473828446, 0.037498580977456536, 0.037498306649175375, 0.03749794856932248, 0.037497470988333094, 0.037496826793911746, 0.03749600577571228, 0.037494977037208, 0.03749385590041449, 0.0374925096944541, 0.03749081786500497], [0.03751406073982075, 0.037513832402861054, 0.03751281424785013, 0.037511075744277096, 0.037508943298233254, 0.037506729757761016, 0.0375046540124846, 0.03750283674634486, 0.03750132330695966, 0.037500110766556995, 0.037499170127758066, 0.03749846155039293, 0.03749794351276809, 0.03749757762357317, 0.03749733067533479, 0.0374971751176246, 0.03749708872152318, 0.03749705389750836, 0.037497056921804175, 0.03749708719887444, 0.03749713661448551, 0.03749719899444158, 0.03749726966478876, 0.03749734510092605, 0.037497422650990084, 0.03749750031907327, 0.03749757659570474, 0.03749765032492779, 0.03749772059928728, 0.037497786675676506, 0.037497847906389235, 0.037497903680736626, 0.03749795337349655, 0.03749799629691812, 0.03749803165335749, 0.037498058486016915, 0.03749807562482874, 0.037498081624764916, 0.037498074693127985, 0.03749805260188727, 0.03749801258005476, 0.037497951179689876, 0.03749786410708654, 0.037497746007788824, 0.03749759018990565, 0.03749738826412453, 0.0374971296697074, 0.0374968010414123, 0.03749638534797275, 0.037495860686717265, 0.037495198520767915, 0.03749436091377042, 0.03749329575263214, 0.03749192770412974, 0.037490141102100236, 0.037487757656412, 0.03748454236946345, 0.037480443668080274, 0.03747530922617331, 0.03746971673902311, 0.037463005815652345, 0.03745457672792094]]","[4.0637347855294067e6, 4.064824634682774e6, 4.064823040011139e6, 4.0648198506708113e6, 4.064810282673482e6, 4.0647943360900544e6, 4.0646667669293443e6]","[0.03651721076888613, 0.03651716522605837, 0.036517108312583584, 0.03651699448617563, 0.036516653011280896, 0.036516083900891304, 0.03651153166687492]","[1000, 5000, 10000, 20000, 50000, 100000, 500000]","[1.731987436, 7.871856217, 15.622833687, 32.042171243, 90.280969812, 171.514340524, 797.935172626]"
